Sample_Code;Station;Island;Sampling_Site;Island_Side;Genus;Species;Species_Code;Sample_Year;Zone;Habitat;Inhabitated;Distance_Makassar_km;N;Depth_m;Relative_Depth;Substrate
BTW18;BTW;Bonetambung;BT4;West;Heterostegina;depressa;Heterostegina_depressa;1997;4;slope;yes;22;23;18;0.72;R
BTW18;BTW;Bonetambung;BT4;West;Sorites;orbiculus;Sorites_orbiculus;1997;4;slope;yes;22;2;18;0.72;R
BTW21;BTW;Bonetambung;BT4;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;4;slope;yes;22;30;21;0.84;R
BTW21;BTW;Bonetambung;BT4;West;Amphistegina;radiata;Amphistegina_radiata;1997;4;slope;yes;22;90;21;0.84;R
BTW21;BTW;Bonetambung;BT4;West;Baculogypsinoides;spinosus;Baculogypsinoides_spinosus;1997;4;slope;yes;22;14;21;0.84;R
BTW21;BTW;Bonetambung;BT4;West;Calcarina;mayori;Calcarina_mayori;1997;4;slope;yes;22;13;21;0.84;R
BTW21;BTW;Bonetambung;BT4;West;Elphidium;craticulatum;Elphidium_craticulatum;1997;4;slope;yes;22;1;21;0.84;R
BTW21;BTW;Bonetambung;BT4;West;Heterostegina;depressa;Heterostegina_depressa;1997;4;slope;yes;22;44;21;0.84;R
BTW21;BTW;Bonetambung;BT4;West;Operculina;ammonoides;Operculina_ammonoides;1997;4;slope;yes;22;2;21;0.84;R
BTW21;BTW;Bonetambung;BT4;West;Parasorites;sp2;Parasorites_sp2;1997;4;slope;yes;22;6;21;0.84;R
BTW24;BTW;Bonetambung;BT4;West;Alveolinella;quoyii;Alveolinella_quoyii;1997;4;slope;yes;22;3;24;0.96;RS
BTW24;BTW;Bonetambung;BT4;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;4;slope;yes;22;52;24;0.96;RS
BTW24;BTW;Bonetambung;BT4;West;Amphistegina;radiata;Amphistegina_radiata;1997;4;slope;yes;22;65;24;0.96;RS
BTW24;BTW;Bonetambung;BT4;West;Baculogypsinoides;spinosus;Baculogypsinoides_spinosus;1997;4;slope;yes;22;6;24;0.96;RS
BTW24;BTW;Bonetambung;BT4;West;Calcarina;mayori;Calcarina_mayori;1997;4;slope;yes;22;17;24;0.96;RS
BTW24;BTW;Bonetambung;BT4;West;Calcarina;spengleri;Calcarina_spengleri;1997;4;slope;yes;22;61;24;0.96;RS
BTW24;BTW;Bonetambung;BT4;West;Heterostegina;depressa;Heterostegina_depressa;1997;4;slope;yes;22;26;24;0.96;RS
BTW24;BTW;Bonetambung;BT4;West;Operculina;ammonoides;Operculina_ammonoides;1997;4;slope;yes;22;12;24;0.96;RS
BTW3;BTW;Bonetambung;BT4;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;4;slope;yes;22;74;3;0.12;R
BTW3;BTW;Bonetambung;BT4;West;Amphistegina;lobifera;Amphistegina_lobifera;1997;4;slope;yes;22;120;3;0.12;R
BTW3;BTW;Bonetambung;BT4;West;Amphistegina;radiata;Amphistegina_radiata;1997;4;slope;yes;22;39;3;0.12;R
BTW3;BTW;Bonetambung;BT4;West;Calcarina;sp2;Calcarina_sp2;1997;4;slope;yes;22;106;3;0.12;R
BTW3;BTW;Bonetambung;BT4;West;Calcarina;spengleri;Calcarina_spengleri;1997;4;slope;yes;22;97;3;0.12;R
BTW3;BTW;Bonetambung;BT4;West;Heterostegina;depressa;Heterostegina_depressa;1997;4;slope;yes;22;18;3;0.12;R
BTW3;BTW;Bonetambung;BT4;West;Sorites;orbiculus;Sorites_orbiculus;1997;4;slope;yes;22;3;3;0.12;R
BTW7;BTW;Bonetambung;BT4;West;Amphisorus;SpL;Amphisorus_SpL;1997;4;slope;yes;22;75;7;0.28;R
BTW7;BTW;Bonetambung;BT4;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;4;slope;yes;22;97;7;0.28;R
BTW7;BTW;Bonetambung;BT4;West;Amphistegina;lobifera;Amphistegina_lobifera;1997;4;slope;yes;22;30;7;0.28;R
BTW7;BTW;Bonetambung;BT4;West;Amphistegina;radiata;Amphistegina_radiata;1997;4;slope;yes;22;75;7;0.28;R
BTW7;BTW;Bonetambung;BT4;West;Calcarina;sp2;Calcarina_sp2;1997;4;slope;yes;22;91;7;0.28;R
BTW7;BTW;Bonetambung;BT4;West;Calcarina;spengleri;Calcarina_spengleri;1997;4;slope;yes;22;33;7;0.28;R
BTW7;BTW;Bonetambung;BT4;West;Elphidium;craticulatum;Elphidium_craticulatum;1997;4;slope;yes;22;1;7;0.28;R
BTW7;BTW;Bonetambung;BT4;West;Heterostegina;depressa;Heterostegina_depressa;1997;4;slope;yes;22;27;7;0.28;R
BTW-rf1;BTW;Bonetambung;BT4;West;Amphisorus;SpL;Amphisorus_SpL;1997;4;flat;yes;22;2;1;0.04;RS
BTW-rf1;BTW;Bonetambung;BT4;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;4;flat;yes;22;12;1;0.04;RS
BTW-rf1;BTW;Bonetambung;BT4;West;Amphistegina;lobifera;Amphistegina_lobifera;1997;4;flat;yes;22;165;1;0.04;RS
BTW-rf1;BTW;Bonetambung;BT4;West;Calcarina;sp2;Calcarina_sp2;1997;4;flat;yes;22;24;1;0.04;RS
BTW-rf1;BTW;Bonetambung;BT4;West;Heterostegina;depressa;Heterostegina_depressa;1997;4;flat;yes;22;1;1;0.04;RS
BTW-rf1;BTW;Bonetambung;BT4;West;Laevipeneroplis;malayensis;Laevipeneroplis_malayensis;1997;4;flat;yes;22;1;1;0.04;RS
BTW-rf1;BTW;Bonetambung;BT4;West;Peneroplis;planatus;Peneroplis_planatus;1997;4;flat;yes;22;5;1;0.04;RS
BTW-rf1;BTW;Bonetambung;BT4;West;Sorites;orbiculus;Sorites_orbiculus;1997;4;flat;yes;22;12;1;0.04;RS
BTW-rf2;BTW;Bonetambung;BT4;West;Amphisorus;SpL;Amphisorus_SpL;1997;4;flat;yes;22;5;1;0.04;RS
BTW-rf2;BTW;Bonetambung;BT4;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;4;flat;yes;22;5;1;0.04;RS
BTW-rf2;BTW;Bonetambung;BT4;West;Amphistegina;lobifera;Amphistegina_lobifera;1997;4;flat;yes;22;111;1;0.04;RS
BTW-rf2;BTW;Bonetambung;BT4;West;Calcarina;sp2;Calcarina_sp2;1997;4;flat;yes;22;31;1;0.04;RS
BTW-rf2;BTW;Bonetambung;BT4;West;Calcarina;spengleri;Calcarina_spengleri;1997;4;flat;yes;22;1;1;0.04;RS
BTW-rf2;BTW;Bonetambung;BT4;West;Neorotalia;calcar;Neorotalia_calcar;1997;4;flat;yes;22;1;1;0.04;RS
BTW-rf2;BTW;Bonetambung;BT4;West;Peneroplis;planatus;Peneroplis_planatus;1997;4;flat;yes;22;3;1;0.04;RS
BTW-rf2;BTW;Bonetambung;BT4;West;Sorites;orbiculus;Sorites_orbiculus;1997;4;flat;yes;22;32;1;0.04;RS
BTW-rf3;BTW;Bonetambung;BT4;West;Amphisorus;SpL;Amphisorus_SpL;1997;4;flat;yes;22;3;1;0.04;RS
BTW-rf3;BTW;Bonetambung;BT4;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;4;flat;yes;22;2;1;0.04;RS
BTW-rf3;BTW;Bonetambung;BT4;West;Amphistegina;lobifera;Amphistegina_lobifera;1997;4;flat;yes;22;134;1;0.04;RS
BTW-rf3;BTW;Bonetambung;BT4;West;Amphistegina;radiata;Amphistegina_radiata;1997;4;flat;yes;22;1;1;0.04;RS
BTW-rf3;BTW;Bonetambung;BT4;West;Calcarina;sp2;Calcarina_sp2;1997;4;flat;yes;22;40;1;0.04;RS
BTW-rf3;BTW;Bonetambung;BT4;West;Laevipeneroplis;malayensis;Laevipeneroplis_malayensis;1997;4;flat;yes;22;2;1;0.04;RS
BTW-rf3;BTW;Bonetambung;BT4;West;Neorotalia;gaimardi;Neorotalia_gaimardi;1997;4;flat;yes;22;1;1;0.04;RS
BTW-rf3;BTW;Bonetambung;BT4;West;Peneroplis;planatus;Peneroplis_planatus;1997;4;flat;yes;22;2;1;0.04;RS
BTW-rf3;BTW;Bonetambung;BT4;West;Sorites;orbiculus;Sorites_orbiculus;1997;4;flat;yes;22;21;1;0.04;RS
KaKrW1;KaKrW;Karang Kassi;KS4;West;Amphisorus;SpL;Amphisorus_SpL;1997;4;slope;no;40;3;1;0.024;R
KaKrW1;KaKrW;Karang Kassi;KS4;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;4;slope;no;40;10;1;0.024;R
KaKrW1;KaKrW;Karang Kassi;KS4;West;Amphistegina;lobifera;Amphistegina_lobifera;1997;4;slope;no;40;120;1;0.024;R
KaKrW1;KaKrW;Karang Kassi;KS4;West;Elphidium;craticulatum;Elphidium_craticulatum;1997;4;slope;no;40;2;1;0.024;R
KaKrW1;KaKrW;Karang Kassi;KS4;West;Heterostegina;depressa;Heterostegina_depressa;1997;4;slope;no;40;1;1;0.024;R
KaKrW1;KaKrW;Karang Kassi;KS4;West;Laevipeneroplis;malayensis;Laevipeneroplis_malayensis;1997;4;slope;no;40;1;1;0.024;R
KaKrW1;KaKrW;Karang Kassi;KS4;West;Peneroplis;planatus;Peneroplis_planatus;1997;4;slope;no;40;2;1;0.024;R
KaKrW12;KaKrW;Karang Kassi;KS4;West;Amphisorus;SpS;Amphisorus_SpS;1997;4;slope;no;40;34;12;0.286;R
KaKrW12;KaKrW;Karang Kassi;KS4;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;4;slope;no;40;128;12;0.286;R
KaKrW12;KaKrW;Karang Kassi;KS4;West;Amphistegina;radiata;Amphistegina_radiata;1997;4;slope;no;40;55;12;0.286;R
KaKrW12;KaKrW;Karang Kassi;KS4;West;Calcarina;mayori;Calcarina_mayori;1997;4;slope;no;40;10;12;0.286;R
KaKrW12;KaKrW;Karang Kassi;KS4;West;Calcarina;spengleri;Calcarina_spengleri;1997;4;slope;no;40;45;12;0.286;R
KaKrW12;KaKrW;Karang Kassi;KS4;West;Heterostegina;depressa;Heterostegina_depressa;1997;4;slope;no;40;54;12;0.286;R
KaKrW15;KaKrW;Karang Kassi;KS4;West;Amphisorus;SpL;Amphisorus_SpL;1997;4;slope;no;40;23;15;0.357;R
KaKrW15;KaKrW;Karang Kassi;KS4;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;4;slope;no;40;89;15;0.357;R
KaKrW15;KaKrW;Karang Kassi;KS4;West;Amphistegina;radiata;Amphistegina_radiata;1997;4;slope;no;40;43;15;0.357;R
KaKrW15;KaKrW;Karang Kassi;KS4;West;Calcarina;mayori;Calcarina_mayori;1997;4;slope;no;40;14;15;0.357;R
KaKrW15;KaKrW;Karang Kassi;KS4;West;Calcarina;spengleri;Calcarina_spengleri;1997;4;slope;no;40;56;15;0.357;R
KaKrW15;KaKrW;Karang Kassi;KS4;West;Heterostegina;depressa;Heterostegina_depressa;1997;4;slope;no;40;27;15;0.357;R
KaKrW18;KaKrW;Karang Kassi;KS4;West;Amphisorus;SpL;Amphisorus_SpL;1997;4;slope;no;40;1;18;0.429;R
KaKrW18;KaKrW;Karang Kassi;KS4;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;4;slope;no;40;47;18;0.429;R
KaKrW18;KaKrW;Karang Kassi;KS4;West;Amphistegina;radiata;Amphistegina_radiata;1997;4;slope;no;40;47;18;0.429;R
KaKrW18;KaKrW;Karang Kassi;KS4;West;Calcarina;mayori;Calcarina_mayori;1997;4;slope;no;40;10;18;0.429;R
KaKrW18;KaKrW;Karang Kassi;KS4;West;Calcarina;spengleri;Calcarina_spengleri;1997;4;slope;no;40;45;18;0.429;R
KaKrW18;KaKrW;Karang Kassi;KS4;West;Heterostegina;depressa;Heterostegina_depressa;1997;4;slope;no;40;17;18;0.429;R
KaKrW18;KaKrW;Karang Kassi;KS4;West;Sorites;orbiculus;Sorites_orbiculus;1997;4;slope;no;40;2;18;0.429;R
KaKrW2;KaKrW;Karang Kassi;KS4;West;Amphisorus;SpL;Amphisorus_SpL;1997;4;slope;no;40;2;2;0.048;R
KaKrW2;KaKrW;Karang Kassi;KS4;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;4;slope;no;40;12;2;0.048;R
KaKrW2;KaKrW;Karang Kassi;KS4;West;Amphistegina;lobifera;Amphistegina_lobifera;1997;4;slope;no;40;111;2;0.048;R
KaKrW2;KaKrW;Karang Kassi;KS4;West;Elphidium;craticulatum;Elphidium_craticulatum;1997;4;slope;no;40;2;2;0.048;R
KaKrW2;KaKrW;Karang Kassi;KS4;West;Heterostegina;depressa;Heterostegina_depressa;1997;4;slope;no;40;3;2;0.048;R
KaKrW2;KaKrW;Karang Kassi;KS4;West;Neorotalia;calcar;Neorotalia_calcar;1997;4;slope;no;40;32;2;0.048;R
KaKrW2;KaKrW;Karang Kassi;KS4;West;Sorites;orbiculus;Sorites_orbiculus;1997;4;slope;no;40;2;2;0.048;R
KaKrW21;KaKrW;Karang Kassi;KS4;West;Amphisorus;SpL;Amphisorus_SpL;1997;4;slope;no;40;2;21;0.5;R
KaKrW21;KaKrW;Karang Kassi;KS4;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;4;slope;no;40;57;21;0.5;R
KaKrW21;KaKrW;Karang Kassi;KS4;West;Amphistegina;radiata;Amphistegina_radiata;1997;4;slope;no;40;67;21;0.5;R
KaKrW21;KaKrW;Karang Kassi;KS4;West;Calcarina;spengleri;Calcarina_spengleri;1997;4;slope;no;40;78;21;0.5;R
KaKrW21;KaKrW;Karang Kassi;KS4;West;Heterostegina;depressa;Heterostegina_depressa;1997;4;slope;no;40;36;21;0.5;R
KaKrW24;KaKrW;Karang Kassi;KS4;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;4;slope;no;40;35;24;0.571;R
KaKrW24;KaKrW;Karang Kassi;KS4;West;Amphistegina;radiata;Amphistegina_radiata;1997;4;slope;no;40;126;24;0.571;R
KaKrW24;KaKrW;Karang Kassi;KS4;West;Calcarina;mayori;Calcarina_mayori;1997;4;slope;no;40;21;24;0.571;R
KaKrW24;KaKrW;Karang Kassi;KS4;West;Calcarina;spengleri;Calcarina_spengleri;1997;4;slope;no;40;23;24;0.571;R
KaKrW24;KaKrW;Karang Kassi;KS4;West;Heterostegina;depressa;Heterostegina_depressa;1997;4;slope;no;40;53;24;0.571;R
KaKrW27;KaKrW;Karang Kassi;KS4;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;4;slope;no;40;78;27;0.643;R
KaKrW27;KaKrW;Karang Kassi;KS4;West;Amphistegina;radiata;Amphistegina_radiata;1997;4;slope;no;40;99;27;0.643;R
KaKrW27;KaKrW;Karang Kassi;KS4;West;Calcarina;spengleri;Calcarina_spengleri;1997;4;slope;no;40;48;27;0.643;R
KaKrW27;KaKrW;Karang Kassi;KS4;West;Heterostegina;depressa;Heterostegina_depressa;1997;4;slope;no;40;24;27;0.643;R
KaKrW3;KaKrW;Karang Kassi;KS4;West;Amphisorus;SpL;Amphisorus_SpL;1997;4;slope;no;40;4;3;0.071;R
KaKrW3;KaKrW;Karang Kassi;KS4;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;4;slope;no;40;8;3;0.071;R
KaKrW3;KaKrW;Karang Kassi;KS4;West;Amphistegina;lobifera;Amphistegina_lobifera;1997;4;slope;no;40;34;3;0.071;R
KaKrW3;KaKrW;Karang Kassi;KS4;West;Calcarina;sp2;Calcarina_sp2;1997;4;slope;no;40;23;3;0.071;R
KaKrW3;KaKrW;Karang Kassi;KS4;West;Elphidium;craticulatum;Elphidium_craticulatum;1997;4;slope;no;40;1;3;0.071;R
KaKrW3;KaKrW;Karang Kassi;KS4;West;Heterostegina;depressa;Heterostegina_depressa;1997;4;slope;no;40;5;3;0.071;R
KaKrW3;KaKrW;Karang Kassi;KS4;West;Neorotalia;calcar;Neorotalia_calcar;1997;4;slope;no;40;3;3;0.071;R
KaKrW3;KaKrW;Karang Kassi;KS4;West;Peneroplis;planatus;Peneroplis_planatus;1997;4;slope;no;40;1;3;0.071;R
KaKrW3;KaKrW;Karang Kassi;KS4;West;Sorites;orbiculus;Sorites_orbiculus;1997;4;slope;no;40;4;3;0.071;R
KaKrW30;KaKrW;Karang Kassi;KS4;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;4;slope;no;40;23;30;0.714;R
KaKrW30;KaKrW;Karang Kassi;KS4;West;Amphistegina;radiata;Amphistegina_radiata;1997;4;slope;no;40;66;30;0.714;R
KaKrW30;KaKrW;Karang Kassi;KS4;West;Baculogypsinoides;spinosus;Baculogypsinoides_spinosus;1997;4;slope;no;40;12;30;0.714;R
KaKrW30;KaKrW;Karang Kassi;KS4;West;Calcarina;spengleri;Calcarina_spengleri;1997;4;slope;no;40;15;30;0.714;R
KaKrW30;KaKrW;Karang Kassi;KS4;West;Dendritina;sp1;Dendritina_sp1;1997;4;slope;no;40;1;30;0.714;R
KaKrW30;KaKrW;Karang Kassi;KS4;West;Heterostegina;depressa;Heterostegina_depressa;1997;4;slope;no;40;52;30;0.714;R
KaKrW33;KaKrW;Karang Kassi;KS4;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;4;slope;no;40;34;33;0.786;RS
KaKrW33;KaKrW;Karang Kassi;KS4;West;Amphistegina;radiata;Amphistegina_radiata;1997;4;slope;no;40;74;33;0.786;RS
KaKrW33;KaKrW;Karang Kassi;KS4;West;Baculogypsinoides;spinosus;Baculogypsinoides_spinosus;1997;4;slope;no;40;56;33;0.786;RS
KaKrW33;KaKrW;Karang Kassi;KS4;West;Calcarina;spengleri;Calcarina_spengleri;1997;4;slope;no;40;5;33;0.786;RS
KaKrW33;KaKrW;Karang Kassi;KS4;West;Heterostegina;depressa;Heterostegina_depressa;1997;4;slope;no;40;43;33;0.786;RS
KaKrW33;KaKrW;Karang Kassi;KS4;West;Operculina;ammonoides;Operculina_ammonoides;1997;4;slope;no;40;7;33;0.786;RS
KaKrW36;KaKrW;Karang Kassi;KS4;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;4;slope;no;40;22;36;0.857;RS
KaKrW36;KaKrW;Karang Kassi;KS4;West;Amphistegina;radiata;Amphistegina_radiata;1997;4;slope;no;40;23;36;0.857;RS
KaKrW36;KaKrW;Karang Kassi;KS4;West;Baculogypsinoides;spinosus;Baculogypsinoides_spinosus;1997;4;slope;no;40;14;36;0.857;RS
KaKrW36;KaKrW;Karang Kassi;KS4;West;Heterostegina;depressa;Heterostegina_depressa;1997;4;slope;no;40;24;36;0.857;RS
KaKrW36;KaKrW;Karang Kassi;KS4;West;Operculina;ammonoides;Operculina_ammonoides;1997;4;slope;no;40;12;36;0.857;RS
KaKrW39;KaKrW;Karang Kassi;KS4;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;4;slope;no;40;25;39;0.929;R
KaKrW39;KaKrW;Karang Kassi;KS4;West;Amphistegina;radiata;Amphistegina_radiata;1997;4;slope;no;40;6;39;0.929;R
KaKrW39;KaKrW;Karang Kassi;KS4;West;Baculogypsinoides;spinosus;Baculogypsinoides_spinosus;1997;4;slope;no;40;1;39;0.929;R
KaKrW39;KaKrW;Karang Kassi;KS4;West;Heterostegina;depressa;Heterostegina_depressa;1997;4;slope;no;40;12;39;0.929;R
KaKrW42;KaKrW;Karang Kassi;KS4;West;Alveolinella;quoyii;Alveolinella_quoyii;1997;4;slope;no;40;1;42;1;R
KaKrW42;KaKrW;Karang Kassi;KS4;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;4;slope;no;40;20;42;1;R
KaKrW42;KaKrW;Karang Kassi;KS4;West;Amphistegina;radiata;Amphistegina_radiata;1997;4;slope;no;40;145;42;1;R
KaKrW42;KaKrW;Karang Kassi;KS4;West;Baculogypsinoides;spinosus;Baculogypsinoides_spinosus;1997;4;slope;no;40;65;42;1;R
KaKrW42;KaKrW;Karang Kassi;KS4;West;Elphidium;craticulatum;Elphidium_craticulatum;1997;4;slope;no;40;1;42;1;R
KaKrW42;KaKrW;Karang Kassi;KS4;West;Heterostegina;depressa;Heterostegina_depressa;1997;4;slope;no;40;65;42;1;R
KaKrW6;KaKrW;Karang Kassi;KS4;West;Amphisorus;SpL;Amphisorus_SpL;1997;4;slope;no;40;56;6;0.143;R
KaKrW6;KaKrW;Karang Kassi;KS4;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;4;slope;no;40;17;6;0.143;R
KaKrW6;KaKrW;Karang Kassi;KS4;West;Amphistegina;lobifera;Amphistegina_lobifera;1997;4;slope;no;40;1;6;0.143;R
KaKrW6;KaKrW;Karang Kassi;KS4;West;Amphistegina;radiata;Amphistegina_radiata;1997;4;slope;no;40;35;6;0.143;R
KaKrW6;KaKrW;Karang Kassi;KS4;West;Calcarina;sp2;Calcarina_sp2;1997;4;slope;no;40;78;6;0.143;R
KaKrW6;KaKrW;Karang Kassi;KS4;West;Calcarina;spengleri;Calcarina_spengleri;1997;4;slope;no;40;10;6;0.143;R
KaKrW6;KaKrW;Karang Kassi;KS4;West;Heterostegina;depressa;Heterostegina_depressa;1997;4;slope;no;40;23;6;0.143;R
KaKrW6;KaKrW;Karang Kassi;KS4;West;Neorotalia;calcar;Neorotalia_calcar;1997;4;slope;no;40;5;6;0.143;R
KaKrW9;KaKrW;Karang Kassi;KS4;West;Amphisorus;SpL;Amphisorus_SpL;1997;4;slope;no;40;78;9;0.214;R
KaKrW9;KaKrW;Karang Kassi;KS4;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;4;slope;no;40;45;9;0.214;R
KaKrW9;KaKrW;Karang Kassi;KS4;West;Amphistegina;radiata;Amphistegina_radiata;1997;4;slope;no;40;68;9;0.214;R
KaKrW9;KaKrW;Karang Kassi;KS4;West;Calcarina;sp2;Calcarina_sp2;1997;4;slope;no;40;23;9;0.214;R
KaKrW9;KaKrW;Karang Kassi;KS4;West;Calcarina;spengleri;Calcarina_spengleri;1997;4;slope;no;40;45;9;0.214;R
KaKrW9;KaKrW;Karang Kassi;KS4;West;Heterostegina;depressa;Heterostegina_depressa;1997;4;slope;no;40;34;9;0.214;R
KaKrW9;KaKrW;Karang Kassi;KS4;West;Sorites;orbiculus;Sorites_orbiculus;1997;4;slope;no;40;2;9;0.214;R
KGW3;KGW;Karanrang;KG2;West;Amphisorus;SpS;Amphisorus_SpS;1997;2;slope;yes;33;3;3;0.273;R
KGW3;KGW;Karanrang;KG2;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;2;slope;yes;33;47;3;0.273;R
KGW3;KGW;Karanrang;KG2;West;Amphistegina;lobifera;Amphistegina_lobifera;1997;2;slope;yes;33;135;3;0.273;R
KGW3;KGW;Karanrang;KG2;West;Amphistegina;radiata;Amphistegina_radiata;1997;2;slope;yes;33;2;3;0.273;R
KGW3;KGW;Karanrang;KG2;West;Calcarina;sp2;Calcarina_sp2;1997;2;slope;yes;33;42;3;0.273;R
KGW3;KGW;Karanrang;KG2;West;Calcarina;spengleri;Calcarina_spengleri;1997;2;slope;yes;33;2;3;0.273;R
KGW3;KGW;Karanrang;KG2;West;Heterostegina;depressa;Heterostegina_depressa;1997;2;slope;yes;33;2;3;0.273;R
KGW3-2;KGW;Karanrang;KG2;West;Amphisorus;SpS;Amphisorus_SpS;1997;2;slope;yes;33;65;3;0.273;R
KGW3-2;KGW;Karanrang;KG2;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;2;slope;yes;33;40;3;0.273;R
KGW3-2;KGW;Karanrang;KG2;West;Amphistegina;lobifera;Amphistegina_lobifera;1997;2;slope;yes;33;60;3;0.273;R
KGW3-2;KGW;Karanrang;KG2;West;Amphistegina;radiata;Amphistegina_radiata;1997;2;slope;yes;33;3;3;0.273;R
KGW3-2;KGW;Karanrang;KG2;West;Calcarina;spengleri;Calcarina_spengleri;1997;2;slope;yes;33;24;3;0.273;R
KGW3-2;KGW;Karanrang;KG2;West;Heterostegina;depressa;Heterostegina_depressa;1997;2;slope;yes;33;10;3;0.273;R
KGW6;KGW;Karanrang;KG2;West;Amphisorus;SpS;Amphisorus_SpS;1997;2;slope;yes;33;61;6;0.545;R
KGW6;KGW;Karanrang;KG2;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;2;slope;yes;33;60;6;0.545;R
KGW6;KGW;Karanrang;KG2;West;Amphistegina;lobifera;Amphistegina_lobifera;1997;2;slope;yes;33;15;6;0.545;R
KGW6;KGW;Karanrang;KG2;West;Amphistegina;radiata;Amphistegina_radiata;1997;2;slope;yes;33;100;6;0.545;R
KGW6;KGW;Karanrang;KG2;West;Baculogypsinoides;spinosus;Baculogypsinoides_spinosus;1997;2;slope;yes;33;1;6;0.545;R
KGW6;KGW;Karanrang;KG2;West;Calcarina;spengleri;Calcarina_spengleri;1997;2;slope;yes;33;47;6;0.545;R
KGW6;KGW;Karanrang;KG2;West;Heterostegina;depressa;Heterostegina_depressa;1997;2;slope;yes;33;60;6;0.545;R
KGW6;KGW;Karanrang;KG2;West;Peneroplis;pertusus;Peneroplis_pertusus;1997;2;slope;yes;33;3;6;0.545;R
KGW6-2;KGW;Karanrang;KG2;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;2;slope;yes;33;127;6;0.545;R
KGW6-2;KGW;Karanrang;KG2;West;Amphistegina;lobifera;Amphistegina_lobifera;1997;2;slope;yes;33;12;6;0.545;R
KGW6-2;KGW;Karanrang;KG2;West;Amphistegina;radiata;Amphistegina_radiata;1997;2;slope;yes;33;13;6;0.545;R
KGW6-2;KGW;Karanrang;KG2;West;Calcarina;mayori;Calcarina_mayori;1997;2;slope;yes;33;60;6;0.545;R
KGW6-2;KGW;Karanrang;KG2;West;Calcarina;sp2;Calcarina_sp2;1997;2;slope;yes;33;1;6;0.545;R
KGW6-2;KGW;Karanrang;KG2;West;Calcarina;spengleri;Calcarina_spengleri;1997;2;slope;yes;33;33;6;0.545;R
KGW6-2;KGW;Karanrang;KG2;West;Peneroplis;pertusus;Peneroplis_pertusus;1997;2;slope;yes;33;3;6;0.545;R
KGW9;KGW;Karanrang;KG2;West;Alveolinella;quoyii;Alveolinella_quoyii;1997;2;slope;yes;33;4;9;0.818;R
KGW9;KGW;Karanrang;KG2;West;Amphistegina;lessonii;Amphistegina_lessonii;1997;2;slope;yes;33;51;9;0.818;R
KGW9;KGW;Karanrang;KG2;West;Amphistegina;radiata;Amphistegina_radiata;1997;2;slope;yes;33;66;9;0.818;R
KGW9;KGW;Karanrang;KG2;West;Baculogypsinoides;spinosus;Baculogypsinoides_spinosus;1997;2;slope;yes;33;1;9;0.818;R
KGW9;KGW;Karanrang;KG2;West;Calcarina;mayori;Calcarina_mayori;1997;2;slope;yes;33;10;9;0.818;R
KGW9;KGW;Karanrang;KG2;West;Calcarina;spengleri;Calcarina_spengleri;1997;2;slope;yes;33;20;9;0.818;R
KGW9;KGW;Karanrang;KG2;West;Heterostegina;depressa;Heterostegina_depressa;1997;2;slope;yes;33;8;9;0.818;R
KGW9;KGW;Karanrang;KG2;West;Sorites;orbiculus;Sorites_orbiculus;1997;2;slope;yes;33;3;9;0.818;R
KGW-rf1;KGW;Karanrang;KG2;West;Amphisorus;SpS;Amphisorus_SpS;1997;2;flat;yes;33;17;1;0.091;R
KGW-rf1;KGW;Karanrang;KG2;West;Amphistegina;lobifera;Amphistegina_lobifera;1997;2;flat;yes;33;45;1;0.091;R
KGW-rf1;KGW;Karanrang;KG2;West;Calcarina;sp2;Calcarina_sp2;1997;2;flat;yes;33;21;1;0.091;R
KGW-rf1;KGW;Karanrang;KG2;West;Neorotalia;gaimardi;Neorotalia_gaimardi;1997;2;flat;yes;33;34;1;0.091;R
KGW-rf1;KGW;Karanrang;KG2;West;Peneroplis;planatus;Peneroplis_planatus;1997;2;flat;yes;33;5;1;0.091;R
